name,website,email,phone,bio,city,state,lat,lon,source
Community Medical Center Long Beach,https://www.memorialcare.org/community-medical-center-long-beach,,+1 562 933 9000,MemorialCare,Long Beach,CA,33.7889068,-118.1446744,OpenStreetMap (Overpass)
Doernbecher Children's Hospital,https://www.ohsu.edu/,,+1-503-346-0640,Oregon Health & Science University,Portland,OR,45.4977189,-122.6859774,OpenStreetMap (Overpass)
Oregon Health & Science University Hospital,https://www.ohsu.edu/visit/ohsu-hospital-portland,,,Oregon Health & Science University,Portland,OR,45.4989989,-122.6855618,OpenStreetMap (Overpass)
Adventist Health Bakersfield,https://www.adventisthealth.org/Bakersfield/,,+1 661 395 3000,Adventist Health,Bakersfield,,35.383312,-119.0200176,OpenStreetMap (Overpass)
Kern Medical Center,https://www.kernmedical.com/,,+1 661 326 2000,Kern Medical,Bakersfield,,35.3827839,-118.9702944,OpenStreetMap (Overpass)
Bakersfield Heart Hospital,https://www.bakersfieldhearthospital.com/,,+1 661 316 6000,,Bakersfield,,35.3851606,-119.0396355,OpenStreetMap (Overpass)
Good Samaritan Hospital,https://www.goodsamhospital.com/,,+1 661 215 7500,,Bakersfield,,35.4115152,-119.0400237,OpenStreetMap (Overpass)
Memorial Hospital,https://www.dignityhealth.org/central-california/locations/memorial-hospital,,+1 661 327 4647,Dignity Health,Bakersfield,,35.3928382,-119.0064449,OpenStreetMap (Overpass)
San Gabriel Valley Medical Center,https://www.ahmchealth.com/sgvmc/,,+1 626-289-5454,AHMC Healthcare,San Gabriel,CA,34.1009751,-118.1059161,OpenStreetMap (Overpass)
Adventist Health Reedley,https://www.adventisthealth.org/central-valley/,,+1 559 638 8155,Adventist Health,Reedley,,36.6084954,-119.4526688,OpenStreetMap (Overpass)
Adventist Health Selma,https://www.adventisthealth.org/central-valley/pages/hospitals/adventist-health-selma.aspx,,+1 559 891 1000,Adventist Health,Selma,,36.5679003,-119.5984404,OpenStreetMap (Overpass)
Kingsburg Healing Center,https://crestwoodbehavioralhealth.com/location/kingsburg-healing-center/,,+1 559 238 6981,Crestwood Behavioral Health,Kingsburg,,36.5132727,-119.5486342,OpenStreetMap (Overpass)
Coalinga Regional Medical Center,https://coalingamedicalcenter.com/,,+1 559 935 6400,,Coalinga,,36.1526139,-120.3411726,OpenStreetMap (Overpass)
San Joaquin Valley Rehabilitation Hospital,https://www.vibrahealthcare.com/san-joaquin-valley/,,+1 717 455 3482,Vibra Healthcare,Fresno,,36.8399696,-119.7602071,OpenStreetMap (Overpass)
Community Behavioral Health Center,https://www.communitymedical.org/hospitals-facilities/Community-Behavioral-Health-Center,,+1 559 449 8000,Community Medical Centers,Fresno,,36.8402368,-119.757661,OpenStreetMap (Overpass)
Kaiser Permanente Fresno Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/fresno/locations/fresno-medical-center/,,+1 559 448 4500,Kaiser Permanente,Fresno,,36.8428162,-119.7814269,OpenStreetMap (Overpass)
Saint Agnes Medical Center,https://www.samc.com/,,+1 559 450 3000,,Fresno,,36.8354284,-119.7654623,OpenStreetMap (Overpass)
Community Regional Medical Center,https://www.communitymedical.org/CMC/Community-Regional-Medical-Center/,,+1 559 459 6000,Community Medical Centers,Fresno,,36.7434359,-119.7843453,OpenStreetMap (Overpass)
Fresno VA Medical Center,https://www.fresno.va.gov/,,+1 559 225 6100,Veterans Health Administration,Fresno,,36.7732083,-119.7792877,OpenStreetMap (Overpass)
WestCare,https://www.westcare.com/,,+1 559 265 4800,WestCare Foundation,Fresno,,36.7003246,-119.8007063,OpenStreetMap (Overpass)
Clovis Community Medical Center,https://www.communitymedical.org/CMC/Clovis-Community-Medical-Center,,+1 559 324 4000,Community Medical Centers,Clovis,,36.841174,-119.6606082,OpenStreetMap (Overpass)
Doctors Medical Center,https://www.dmc-modesto.com/,,+1 209 578 1211,TH Medical,Modesto,,37.6655543,-120.9973655,OpenStreetMap (Overpass)
Temecula Valley Hospital,https://www.temeculavalleyhospital.com/,,+1 951 331 2200,Universal Health Services,Temecula,,33.481096,-117.1066934,OpenStreetMap (Overpass)
Saint John's Regional Medical Center,https://www.dignityhealth.org/central-coast/locations/stjohnsregional,,+1 805 988 2500,Dignity Health,Oxnard,,34.216609,-119.1565781,OpenStreetMap (Overpass)
Riverside University Health System - Medical Center,https://www.ruhealth.org/,,+1 951 486 4000,Riverside University Health System,Moreno Valley,CA,33.9118951,-117.1965165,OpenStreetMap (Overpass)
Loma Linda University Medical Center - Murrieta,https://murrieta.lomalindahealth.org/,,+1 951 290 4000,Loma Linda University Health,Murrieta,,33.6149871,-117.1685755,OpenStreetMap (Overpass)
Riverside Community Hospital,https://riversidecommunityhospital.com/,,+1 951 788 3000,HCA,Riverside,,33.9766641,-117.3826452,OpenStreetMap (Overpass)
Palomar Medical Center,http://www.palomarhealth.org/ContentPage.aspx?nd=980,,,Palomar Health,,,33.1205084,-117.1209585,OpenStreetMap (Overpass)
Rancho Springs Medical Center,https://www.ranchospringsmedcenter.com/,,+1 951 696 6000,Universal Health Services,Murrieta,,33.5585532,-117.1831997,OpenStreetMap (Overpass)
Mason General Hospital,https://www.masongeneral.com/,,+1-360-426-1611,,Shelton,,47.2255539,-123.1143942,OpenStreetMap (Overpass)
Chino Valley Medical Center,https://www.cvmc.com/,,+1 909 464 8600,Prime Healthcare Services,Chino,,34.0255222,-117.685015,OpenStreetMap (Overpass)
Oakland Medical Center,https://mydoctor.kaiserpermanente.org/ncal/facilities/region/eastbay/area_master/about_us/oakland/,,+1 510 752 1000,Kaiser Permanente,Oakland,,37.8244811,-122.2579905,OpenStreetMap (Overpass)
CPMC Davies Campus,http://www.cpmc.org/,,+1 415 600 6000,California Pacific Medical Center,San Francisco,CA,37.7682569,-122.4346212,OpenStreetMap (Overpass)
Inland Valley Medical Center,https://www.inlandvalleymedcenter.com/,,+1 951 677 1111,Universal Health Services,Wildomar,,33.5914336,-117.2383454,OpenStreetMap (Overpass)
Patton State Hospital,https://www.dsh.ca.gov/patton/,,+1 909 425 7000,CA Dept of Mental Health,Patton,,34.1394954,-117.2196468,OpenStreetMap (Overpass)
Sutter Amador Hospital,https://www.sutterhealth.org/mhlb/find-location/facility/sutter-amador-hospital,,+1 209 223 7500,Sutter Health,Jackson,CA,38.3505839,-120.7645567,OpenStreetMap (Overpass)
Arrowhead Regional Medical Center,https://www.arrowheadmedcenter.org/,,+1 909 580 1000,,Colton,,34.0741995,-117.3507061,OpenStreetMap (Overpass)
Community Hospital of San Bernardino,https://www.dignityhealth.org/socal/locations/san-bernardino,,+1 909 887 6333,Dignity Health,San Bernardino,,34.13174,-117.3203784,OpenStreetMap (Overpass)
Saint Bernardine Medical Center,https://www.dignityhealth.org/socal/locations/stbernardinemedical,,+1 909 883 8711,Dignity Health,San Bernardino,CA,34.1349946,-117.2756821,OpenStreetMap (Overpass)
Kaiser Permanente Roseville Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/northvalley/locations/roseville-medical-center/,,+1 916 784 4000,Kaiser Permanente,Roseville,CA,38.7463051,-121.2500598,OpenStreetMap (Overpass)
Trios Women's and Children's Hospital,https://www.trioshealth.org/,,+1-509-221-7000,Trios Health,Kennewick,WA,46.199171,-119.1207655,OpenStreetMap (Overpass)
Kaiser Permanente Antioch Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/diablo/locations/antioch-medical-center/,,+1 925 813 6500,Kaiser Permanente,Antioch,,37.9508127,-121.7748562,OpenStreetMap (Overpass)
Kaiser Permanente Moreno Valley Community Hospital,https://thrive.kaiserpermanente.org/care-near-you/southern-california/riverside-county/locations/moreno-valley-medical-center/,,+1 951 243 0811,Kaiser Permanente,Moreno Valley,CA,33.8973496,-117.1867386,OpenStreetMap (Overpass)
Stanford Health Care Tri-Valley,https://www.valleycare.com/,,+1 925 847 3000,Stanford Health Care,Pleasanton,,37.6936709,-121.8808269,OpenStreetMap (Overpass)
Porterville Developmental Center,https://www.dds.ca.gov/Porterville/,,+1 559 782 2222,,Porterville,,36.0392341,-118.9841706,OpenStreetMap (Overpass)
Valley Children's Hospital,https://www.valleychildrens.org/,,+1 559 353 3000,Valley Children's Healthcare,Madera,,36.884136,-119.8015296,OpenStreetMap (Overpass)
Kaiser Permanente Woodland Hills Medical Center,https://thrive.kaiserpermanente.org/care-near-you/southern-california/woodland-hills/locations/woodland-hills-medical-center/,,+1 818 719 2000,Kaiser Permanente,Woodland Hills,CA,34.1709273,-118.5897904,OpenStreetMap (Overpass)
Swedish Hospital,https://www.swedish.org/locations/redmond-campus,,+1-206-320-5190,Swedish Medical Center,Redmond,WA,47.6764005,-122.0991002,OpenStreetMap (Overpass)
Whitman Hospital & Medical Clinics,https://www.whmc.org/,,+1-509-397-3435,,Colfax,WA,46.8691775,-117.3767356,OpenStreetMap (Overpass)
St. Francis Medical Center,https://stfrancismedicalcenter.com/,,+1-310-900-8900,Prime Healthcare Services,Lynwood,CA,33.9299777,-118.2031875,OpenStreetMap (Overpass)
Saint Mary's Medical Center,https://www.dignityhealth.org/bayarea/locations/stmarys,,+1 877 507 1759,Dignity Health,San Francisco,CA,37.7739399,-122.4536158,OpenStreetMap (Overpass)
Chinese Hospital,http://www.chinesehospital-sf.org/,,+1 415 982 2400,,San Francisco,CA,37.7954771,-122.4090035,OpenStreetMap (Overpass)
CPMC Saint Luke's Campus,http://www.cpmc.org/about/stluke.html,,+1 415 647 8600,California Pacific Medical Center,San Francisco,CA,37.7472485,-122.4210918,OpenStreetMap (Overpass)
Saint Francis Memorial Hospital,https://www.dignityhealth.org/bayarea/locations/saintfrancis,,+1 415 353 6000,Dignity Health,San Francisco,CA,37.7896083,-122.4168672,OpenStreetMap (Overpass)
Kaiser Permanente Medical Center Geary Campus,https://thrive.kaiserpermanente.org/care-near-you/northern-california/sanfrancisco/locations/hospital-2/,,+1 415 833 2000,Kaiser Permanente,San Francisco,CA,37.7828588,-122.4418781,OpenStreetMap (Overpass)
UCSF Mount Zion Campus,https://mountzion.ucsfmedicalcenter.org/,,+1 415 567 6600,"University of California, San Francisco",San Francisco,,37.7848676,-122.4393802,OpenStreetMap (Overpass)
Legacy Salmon Creek Medical Center,https://www.legacyhealth.org/locations/hospitals/legacy-salmon-creek-medical-center.aspx,,+1-360-487-1000,Legacy Health,Vancouver,WA,45.7204998,-122.6483474,OpenStreetMap (Overpass)
Good Samaritan Regional Medical Center,https://www.samhealth.org/find-a-location/g/good-samaritan-regional-medical-center,,+1 541 768 5111,,Corvallis,,44.6026075,-123.2525026,OpenStreetMap (Overpass)
UCI Medical Center,http://www.ucirvinehealth.org/,,+1 714 456 7890,UC Irvine Health,Orange,CA,33.7873452,-117.8876498,OpenStreetMap (Overpass)
Providence Holy Cross Medical Center,https://california.providence.org/holy-cross/,,+1 818 365 8051,Providence Health & Services,Mission Hills,,34.2804837,-118.4595235,OpenStreetMap (Overpass)
St. Anne Hospital,https://www.chifranciscan.org/st-anne-hospital.html,,+1-206-244-9970,CHI Franciscan Health,Burien,WA,47.4574623,-122.3424072,OpenStreetMap (Overpass)
Los Angeles General Medical Center,https://dhs.lacounty.gov/lageneral/,,+1 323 409 1000,Los Angeles County,Los Angeles,CA,34.0593762,-118.2096671,OpenStreetMap (Overpass)
Ridgecrest Regional Hospital,https://rrh.org/,,+1 760 446 3551,,Ridgecrest,CA,35.6407725,-117.6711387,OpenStreetMap (Overpass)
Sutter Solano Medical Center,https://www.sutterhealth.org/ssmc,,+1 707 554 4444,Sutter Health,Vallejo,CA,38.1311841,-122.2383367,OpenStreetMap (Overpass)
Kaiser Permanente Vallejo Hospital & Medical Offices,https://thrive.kaiserpermanente.org/care-near-you/northern-california/napasolano/locations/vallejo-hospital-medical-offices/,,+1 707 651 1000,Kaiser Permanente,Vallejo,CA,38.1266763,-122.2473943,OpenStreetMap (Overpass)
Delano Regional Medical Center,http://www.drmc.com/,,+1 661 725 4800,,Delano,,35.7621404,-119.2393134,OpenStreetMap (Overpass)
Providence Medford Medical Center,https://oregon.providence.org/location-directory/p/providence-medford-medical-center/,,+1-541-732-5000,,Medford,OR,42.3395705,-122.8635034,OpenStreetMap (Overpass)
Kaiser Permanente Modesto Medical Center and Medical Offices,https://thrive.kaiserpermanente.org/care-near-you/northern-california/centralvalley/locations/modesto-medical-center-and-offices/,,+1 209 735 5000,Kaiser Permanente,Modesto,,37.7062152,-121.0524204,OpenStreetMap (Overpass)
Huntington Hospital,https://www.huntingtonhealth.org/,,+1-626-397-5000,Cedars Sinai,Pasadena,CA,34.1336537,-118.1522405,OpenStreetMap (Overpass)
UCLA Medical Center - Santa Monica,https://www.uclahealth.org/santa-monica/,,+1 424 259 6000,UCLA,Santa Monica,CA,34.0270921,-118.4863612,OpenStreetMap (Overpass)
"Martin Luther King, Jr. Community Hospital",https://www.mlkcommunityhospital.org/,,+1 424 338 8000,,Los Angeles,,33.9233235,-118.2426945,OpenStreetMap (Overpass)
Jonathan M. Wainwright Memorial VA Medical Center,https://www.wallawalla.va.gov/,,+1-509-525-5200,,Walla Walla,WA,46.0535294,-118.3556147,OpenStreetMap (Overpass)
Providence Saint Mary Medical Center,https://washington.providence.org/hospitals/st-mary/,,+1-509-897-3320,Providence Health & Services,Walla Walla,,46.0616381,-118.3430467,OpenStreetMap (Overpass)
Orange Coast Memorial Medical Center,https://www.memorialcare.org/orange-coast-medical-center,,+1 714 378 7000,MemorialCare,Fountain Valley,,33.7005031,-117.9563173,OpenStreetMap (Overpass)
Kindred Hospital - Brea,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-brea,,+1 714 529 6842,Kindred Healthcare,Brea,,33.9349363,-117.8940529,OpenStreetMap (Overpass)
Garden Grove Hospital And Medical Center,https://www.gardengrovehospital.com/,,+1 714 537 5160,Prime Healthcare Services,Garden Grove,CA,33.7753826,-117.9128741,OpenStreetMap (Overpass)
Sky Lakes Medical Center,https://www.skylakes.org/,,+1 541 882 6311,,Klamath Falls,,42.2529528,-121.7846892,OpenStreetMap (Overpass)
Antelope Valley Hospital,https://www.avhospital.org/,,+1 661 949 5000,,Lancaster,,34.686645,-118.1595487,OpenStreetMap (Overpass)
McKenzie-Willamette Medical Center,https://www.mckweb.com/,,+1 541 726 4400,,Springfield,,44.0532522,-123.0034879,OpenStreetMap (Overpass)
Samaritan Lebanon Community Hospital,https://www.samhealth.org/find-a-location/s/samaritan-lebanon-community-hospital,,+1 541 258 2101,,Lebanon,,44.5502757,-122.906537,OpenStreetMap (Overpass)
White Memorial Medical Center,https://www.adventisthealth.org/white-memorial/,,+1 323 268 5000,Adventist Health,Los Angeles,CA,34.0496818,-118.2172401,OpenStreetMap (Overpass)
Chapman Global Medical Center,https://chapman-gmc.com/,,+1 714 633 0011,,Orange,,33.789025,-117.8268069,OpenStreetMap (Overpass)
Alta Bates Summit Medical Center - Alta Bates Campus,https://www.sutterhealth.org/find-location/facility/alta-bates-summit-medical-center-alta-bates-campus,,+1 510 204 4444,Sutter Health,Berkeley,,37.8554582,-122.2576518,OpenStreetMap (Overpass)
Kaiser Permanente Richmond Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/eastbay/locations/richmond-medical-center/,,+1 510 307 1555,Kaiser Permanente,Richmond,CA,37.9370449,-122.3609568,OpenStreetMap (Overpass)
Barton Memorial Hospital,https://www.bartonhealth.org/tahoe/,,+1 530 541 3420,Barton Health,South Lake Tahoe,,38.9116326,-119.9966537,OpenStreetMap (Overpass)
Lourdes Medical Center,https://www.yourlourdes.com/,,+1-509-547-7704,Lourdes Health,Pasco,WA,46.2349121,-119.09564,OpenStreetMap (Overpass)
Columbia Memorial Hospital,https://www.columbiamemorial.org/,,+1 503 325 4321,,Astoria,OR,46.1878017,-123.8188632,OpenStreetMap (Overpass)
Paradise Valley Hospital,https://www.paradisevalleyhospital.net/,,+1 619 470 4321,Prime Healthcare Services,National City,,32.684802,-117.081268,OpenStreetMap (Overpass)
Anaheim Regional Medical Center,https://www.anaheimregionalmc.com/,,+1 714 774 1450,AHMC Healthcare,Anaheim,CA,33.8482106,-117.9345871,OpenStreetMap (Overpass)
Lompoc Valley Medical Center,https://lompocvmc.com/locations/lvmc,,+1 805 737 3300,Lompoc Valley Medical Center,Lompoc,,34.6408243,-120.4395756,OpenStreetMap (Overpass)
Rancho Los Amigos National Rehabilitation Center,https://dhs.lacounty.gov/rancho/,,+1-877-726-2461,,Downey,,33.9291815,-118.1578705,OpenStreetMap (Overpass)
"Herbert Bauer M.D. Health and Alcohol, Drug & Mental Health Building",https://www.yolocounty.org/Index.aspx?page=59,,+1-530-666-8516,,Woodland,CA,38.6875615,-121.7949833,OpenStreetMap (Overpass)
Saint Anthony Hospital,https://www.chifranciscan.org/st-anthony-hospital.html,,+1-253-530-2000,CHI Franciscan Health,Gig Harbor,,47.363995,-122.6129639,OpenStreetMap (Overpass)
San Mateo Medical Center,https://www.smchealth.org/san-mateo-medical-center,,+1 650 573 2222,San Mateo County,San Mateo,,37.530899,-122.3002084,OpenStreetMap (Overpass)
Kaiser Permanente South Bay Medical Center,https://thrive.kaiserpermanente.org/care-near-you/southern-california/south-bay/locations/,,+1 310 325 5111,Kaiser Permanente,Harbor City,,33.7886602,-118.294756,OpenStreetMap (Overpass)
Virginia Mason Memorial,https://www.yakimamemorial.org/,,+1-509-575-8000,Virginia Mason,Yakima,WA,46.5936064,-120.5467663,OpenStreetMap (Overpass)
MultiCare Tacoma General Hospital,https://www.multicare.org/tacoma-general-hospital/,,+1-253-403-1000,MultiCare Health System,Tacoma,WA,47.2597119,-122.4534054,OpenStreetMap (Overpass)
Hathaway-Sycamores,http://www.hathaway-sycamores.org,,,,Altadena,,34.1962016,-118.1659446,OpenStreetMap (Overpass)
Saint Josephs Hospital,https://www.dignityhealth.org/central-california/locations/stjosephs-stockton,,+1 209 943 2000,Dignity Health,Stockton,CA,37.9711841,-121.28857,OpenStreetMap (Overpass)
Dameron Hospital,https://www.dameronhospital.org/,,+1 209 944 5550,Dameron Hospital Association,Stockton,,37.9615447,-121.3017327,OpenStreetMap (Overpass)
Greater El Monte Community Hospital,https://www.greaterelmonte.com/,,+1 626 579 7777,AHMC,South El Monte,,34.0479864,-118.0434166,OpenStreetMap (Overpass)
Providence Little Company of Mary Medical Center Torrance,https://california.providence.org/torrance/,,+1 310 540 7676,Providence Health & Services,Torrance,,33.839098,-118.3569029,OpenStreetMap (Overpass)
Kaiser Permanente Vacaville Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/napasolano/locations/vacaville-hospital-trauma-center-medical-offices/,,+1 707 624 4000,Kaiser Permanente,Vacaville,CA,38.3881575,-121.938125,OpenStreetMap (Overpass)
CPMC Van Ness Campus,https://www.sutterhealth.org/find-location/facility/cpmc-van-ness-campus,,+1 415 6006000,Sutter Health,San Francisco,CA,37.7860517,-122.4223676,OpenStreetMap (Overpass)
Swedish Medical Center Ballard Campus,https://www.swedish.org/locations/ballard-campus,,+1-206-782-2700,Swedish Medical Center,Seattle,WA,47.6675911,-122.3802424,OpenStreetMap (Overpass)
San Joaquin General Hospital,http://www.sjgeneral.org/,,+1 209 468 6000,,French Camp,CA,37.8863116,-121.2830338,OpenStreetMap (Overpass)
Shriners Hospitals for Children Spokane,https://www.shrinershospitalsforchildren.org/locations/spokane,,+1-509-455-7844,Shriners Hospitals for Children,Spokane,WA,47.6508731,-117.4256875,OpenStreetMap (Overpass)
Virginia Mason Hospital & Seattle Medical Center,https://www.virginiamason.org,,+1-206-223-6600,,Seattle,WA,47.6100706,-122.3278853,OpenStreetMap (Overpass)
CHA Hollywood Presbyterian Medical Center,https://www.hollywoodpresbyterian.com/,,+1 213 413 3000,,Los Angeles,,34.0963169,-118.2900905,OpenStreetMap (Overpass)
Children's Hospital Los Angeles,https://www.chla.org/,,+1 323 660 2450,,Los Angeles,CA,34.0973659,-118.2900813,OpenStreetMap (Overpass)
Memorial Hospital Los Banos,https://www.sutterhealth.org/find-location/facility/memorial-hospital-los-banos,,+1 209 826 0591,Sutter Health,Los Banos,,37.0640235,-120.859267,OpenStreetMap (Overpass)
Santa Rosa Memorial Hospital,https://www.stjoesonoma.org/,,+1 707 525 5300,Saint Joseph Health,Santa Rosa,CA,38.4437331,-122.7009092,OpenStreetMap (Overpass)
Kaiser Permanente Santa Rosa Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/santarosa/locations/santa-rosa/,,,Kaiser Permanente,Santa Rosa,CA,38.4717507,-122.7264787,OpenStreetMap (Overpass)
PeaceHealth St. Joseph Medical Center,https://www.peacehealth.org/st-joseph-medical-center,,+1-360-734-5400,PeaceHealth,Bellingham,WA,48.7735802,-122.4736571,OpenStreetMap (Overpass)
San Leandro Medical Center,https://thrive.kaiserpermanente.org/care-near-you/northern-california/gsaa/locations/san-leandro-medical-center/,,+1 510 454 1000,Kaiser Permanente,San Leandro,,37.7060235,-122.165165,OpenStreetMap (Overpass)
Island Hospital,https://www.islandhospital.org/,,+1-360-299-1300,,Anacortes,WA,48.5020384,-122.6151081,OpenStreetMap (Overpass)
Skagit Valley Hospital,https://www.skagitregionalhealth.org/locations/skagit-valley-hospital,,+1-360-424-4111,Skagit Regional Health,Mount Vernon,,48.4192738,-122.3241293,OpenStreetMap (Overpass)
Providence Portland Medical Center,https://oregon.providence.org/location-directory/p/providence-portland-medical-center/,,+1-503-215-1111,Providence Health & Services,Portland,,45.5283211,-122.6124141,OpenStreetMap (Overpass)
Huntington Beach Hospital And Medical Center,https://www.hbhospital.org/,,+1 714 843 5000,Prime Healthcare Services,Huntington Beach,,33.7038731,-117.9873688,OpenStreetMap (Overpass)
Doctors Hospital of Manteca,https://www.doctorsmanteca.com/,,+1 209 823 3111,TH Medical,Manteca,,37.8010132,-121.1973121,OpenStreetMap (Overpass)
Beverly Hospital,https://www.beverly.org/,,+1 323 726 1222,,Montebello,CA,34.0151355,-118.1009082,OpenStreetMap (Overpass)
Kaiser Permanente Manteca Medical Center,https://healthy.kaiserpermanente.org/northern-california/facilities/Manteca-Medical-Center-100356,,+1 209 825 3700,Kaiser Permanente,Manteca,,37.7988096,-121.245621,OpenStreetMap (Overpass)
Mee Memorial Healthcare System,https://meememorial.com/,,+1 831 385 6000,,King City,CA,36.2065593,-121.132928,OpenStreetMap (Overpass)
San Ramon Regional Medical Center,https://www.sanramonmedctr.com/,,+1 925 275 9200,TH Medical,San Ramon,,37.7764219,-121.9581364,OpenStreetMap (Overpass)
Portland VA Medical Center,https://www.va.gov/portland-health-care/locations/portland-va-medical-center/,,,,Portland,OR,45.4960428,-122.6831078,OpenStreetMap (Overpass)
Shriners Hospitals for Children,https://www.shrinershospitalsforchildren.org/portland,,+1-503-241-5090,Shriners Hospitals for Children,Portland,OR,45.5011692,-122.6844818,OpenStreetMap (Overpass)
Olympic Medical Center,https://www.olympicmedical.org/,,+1-360-417-7000,,Port Angeles,WA,48.1154183,-123.4146344,OpenStreetMap (Overpass)
CHI Mercy Health Mercy Medical Center,http://www.mercyrose.org/,,+1 541 673 0611,Catholic Health Initiatives,Roseburg,,43.2415984,-123.3669486,OpenStreetMap (Overpass)
PIH Health Hospital - Downey,https://www.pihhealth.org/locations/locations-profile/?id=489,,+1-562-904-5000,PIH Health,Downey,CA,33.9350593,-118.1306052,OpenStreetMap (Overpass)
Saddleback Medical Center,https://www.memorialcare.org/saddleback-medical-center,,+1 949 837 4500,MemorialCare,Laguna Hills,,33.6085697,-117.7095321,OpenStreetMap (Overpass)
Mountains Community Hospital,https://www.mchcares.com/,,+1 909 336 3651,,Lake Arrowhead,,34.2656656,-117.1681454,OpenStreetMap (Overpass)
VA Palo Alto Health Care System,https://www.paloalto.va.gov/,,+1 650 493 5000,Veterans Health Administration,Palo Alto,,37.4046252,-122.1405628,OpenStreetMap (Overpass)
Samaritan North Lincoln Hospital,https://www.samhealth.org/find-a-location/s/samaritan-north-lincoln-hospital,,+1 541 994 3661,,Lincoln City,OR,44.9857699,-123.9947461,OpenStreetMap (Overpass)
Tillamook Regional Medical Center,https://www.adventisthealth.org/trmc/,,+1-503-842-4444,Adventist Health,Tillamook,OR,45.4570751,-123.853838,OpenStreetMap (Overpass)
Moores Cancer Center,https://health.ucsd.edu/locations/Pages/moores.aspx,,+1 858 822 6100,UC San Diego Health,La Jolla,,32.8782985,-117.2229025,OpenStreetMap (Overpass)
Saint Alphonsus Medical Center,https://www.saintalphonsus.org/ontario,,+1 541 881 7000,,Ontario,,44.0253383,-116.9772991,OpenStreetMap (Overpass)
West Anaheim Medical Center,https://www.westanaheimmedctr.com/,,+1 714 827 3000,Prime Healthcare Services,Anaheim,,33.8257213,-117.9951367,OpenStreetMap (Overpass)
PeaceHealth Southwest Memorial Health Center,https://www.peacehealth.org/southwest-medical-center,,+1-360-696-5232,PeaceHealth,Vancouver,,45.6461948,-122.6703031,OpenStreetMap (Overpass)
Portland VA Medical Center - Vancouver Division,https://www.portland.va.gov/vancouver.asp,,+1-360-759-1901,Department of Veterans Affairs,Vancouver,,45.6374391,-122.6566683,OpenStreetMap (Overpass)
UCLA West Hills Medical Center,https://www.uclahealth.org/hospitals/west-valley,,+1 818 676 4000,,West Hills,,34.2026646,-118.6289125,OpenStreetMap (Overpass)
PeaceHealth St. John Medical Center,https://www.peacehealth.org/st-john-medical-center,,+1-360-414-2000,PeaceHealth,Longview,WA,46.1301462,-122.9420818,OpenStreetMap (Overpass)
Henry Mayo Newhall Hospital,https://www.henrymayo.com/,,+1 661 200 2000,,Valencia,,34.3981375,-118.5536497,OpenStreetMap (Overpass)
Swedish Issaquah,https://www.swedish.org/locations/issaquah-campus,,+1-425-313-4000,Swedish Medical Center,Issaquah,WA,47.5356792,-122.021731,OpenStreetMap (Overpass)
General Hospital Campus,https://www.stjoehumboldt.org/,,,Saint Joseph Health,Eureka,,40.7885875,-124.1409684,OpenStreetMap (Overpass)
Mad River Community Hospital,https://madriverhospital.com/,,+1 707 822 3621,,Arcata,CA,40.8960998,-124.0913378,OpenStreetMap (Overpass)
Sutter Davis Hospital,http://www.sutterdavis.org/,,+1-530-756-6440,,Davis,CA,38.5628328,-121.7710453,OpenStreetMap (Overpass)
Marin Health Medical Center,https://www.maringeneral.org/,,+1 415 925 7000,,Greenbrae,,37.9475822,-122.5357287,OpenStreetMap (Overpass)
Woodland Healthcare,https://www.dignityhealth.org/sacramento/locations/woodland-memorial-hospital,,+1 530 662 3961,Diginity Health,Woodland,CA,38.6649293,-121.7922063,OpenStreetMap (Overpass)
Mills-Peninsula Medical Center,http://www.mills-peninsula.org/,,+1 650 696 5400,Sutter Health,Burlingame,CA,37.5920659,-122.3837085,OpenStreetMap (Overpass)
Overlake Medical Center,https://www.overlakehospital.org/,,+1-425-688-5000,,Bellevue,WA,47.6209671,-122.1869413,OpenStreetMap (Overpass)
Emanuel Medical Center,https://www.emanuelmedicalcenter.org/,,+1 209 667 4200,TH Medical,Turlock,CA,37.5119478,-120.8380871,OpenStreetMap (Overpass)
Good Samaritan Hospital,https://www.goodsam.org/,,+1 213 977 2121,,Los Angeles,,34.0541171,-118.2653682,OpenStreetMap (Overpass)
Providence Newberg Medical Center,https://www.providence.org/locations/or/newberg-medical-center,,+1-503-537-1555,,Newberg,OR,45.3083943,-122.9352881,OpenStreetMap (Overpass)
Rideout Regional Medical Center,http://www.frhg.org/,,+1 530 749 4300,Rideout Heallth,Marysville,CA,39.1388549,-121.5934151,OpenStreetMap (Overpass)
Regional Medical Center of San Jose,https://regionalmedicalsanjose.com/,,+1 408 259 5000,HCA,San Jose,CA,37.3620815,-121.8493737,OpenStreetMap (Overpass)
