name,website,email,phone,bio,city,state,lat,lon,source
Banner Ironwood Medical Center,https://www.bannerhealth.com/locations/queen-creek/banner-ironwood-medical-center,,+1 480 394 4000,Banner Health,Queen Creek,AZ,33.2147593,-111.5650458,OpenStreetMap (Overpass)
Summerlin Hospital,https://www.summerlinhospital.com/,,+1 702 233 7000,Universal Health Services,Las Vegas,NV,36.1812138,-115.3170156,OpenStreetMap (Overpass)
UMC Trauma Center,https://www.umcsn.com/Medical-Services-at-UMCSN/Trauma-Center-Index.aspx?intMenuID=132&intPageID=227,,,,,,36.1612717,-115.168208,OpenStreetMap (Overpass)
Abrazo West Campus,https://www.abrazohealth.com/our-locations/abrazo-west-campus,,+623-882-1500,Abrazo Community Health Network,Goodyear,AZ,33.4620147,-112.3528577,OpenStreetMap (Overpass)
Banner Del E. Webb Medical Center,https://www.bannerhealth.com/locations/sun-city-west/banner-del-e-webb-medical-center,,+1-623-524-4000,Banner Health,Sun City West,AZ,33.6598172,-112.3729349,OpenStreetMap (Overpass)
HonorHealth John C. Lincoln Medical Center,https://www.honorhealth.com/locations/hospitals/john-c-lincoln-medical-center,,+1 602 943 2381,HonorHealth,Phoenix,AZ,33.5695945,-112.0700822,OpenStreetMap (Overpass)
Phoenix Indian Medical Center,https://www.ihs.gov/Phoenix/healthcarefacilities/phoenix/,,+1 602 263 1200,,Phoenix,AZ,33.4965445,-112.0490894,OpenStreetMap (Overpass)
College Medical Center Phoenix,https://cmcphoenix.com/,,+1 602-251-8535,College Health Enterprises,Phoenix,AZ,33.4527472,-112.0428422,OpenStreetMap (Overpass)
Arizona Community Protection & Treatment Center,https://directorsblog.health.azdhs.gov/acptc/,,,Arizona Department of Health Services,,,33.4531167,-112.0275449,OpenStreetMap (Overpass)
Banner Goldfield Medical Center,https://www.bannerhealth.com/locations/apache-junction/banner-goldfield-medical-center,,+1 480 733 3300,Banner Health,Apache Junction,AZ,33.3942701,-111.5671828,OpenStreetMap (Overpass)
Banner MD Anderson Cancer Center,https://www.bannerhealth.com/banner-md-anderson,,+1 480 256 6444,Banner Health,Gilbert,AZ,33.3844309,-111.7263527,OpenStreetMap (Overpass)
Banner Gateway Medical Center,https://www.bannerhealth.com/locations/gilbert/banner-gateway-medical-center,,+1 480 543 2000,Banner Health,Gilbert,AZ,33.3842077,-111.7222785,OpenStreetMap (Overpass)
Banner Thunderbird Medical Center,https://www.bannerhealth.com/,,+1-602-865-5555,Banner Health,Glendale,AZ,33.6090405,-112.1797384,OpenStreetMap (Overpass)
Canyon Vista Medical Center,https://www.canyonvistamedicalcenter.com/,,+1 520 263 2000,,Sierra Vista,AZ,31.5529054,-110.2299727,OpenStreetMap (Overpass)
Phoenix Children's Hospital,https://www.phoenixchildrens.org/locations/phoenix-childrens-hospital-main,,+1 602 933 1000,,Phoenix,AZ,33.4788646,-112.0416287,OpenStreetMap (Overpass)
Abrazo Arizona Heart Hospital,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital,,+1 602 532 1000,TH Medical,Phoenix,AZ,33.4813113,-112.0400221,OpenStreetMap (Overpass)
Banner Estrella Medical Center,https://www.bannerhealth.com/locations/phoenix/banner-estrella-medical-center,,+1 623 327 4000,Banner Health,Phoenix,AZ,33.4782323,-112.2575627,OpenStreetMap (Overpass)
Carl T. Hayden Veterans Affairs Medical Center,https://www.phoenix.va.gov/,,+1 602 277 5551,,Phoenix,AZ,33.4975758,-112.0671717,OpenStreetMap (Overpass)
Valley Hospital,https://valleyhospital-phoenix.com/,,,,Phoenix,AZ,33.4828513,-112.0055991,OpenStreetMap (Overpass)
St. Joseph's Westgate Medical Center,https://www.dignityhealth.org/westgate/,,+1-602-406-0000,Dignity Health,Glendale,AZ,33.5419214,-112.2751002,OpenStreetMap (Overpass)
McKay-Dee North Campus,https://intermountainhealthcare.org/,,+1-801-387-3600,Intermountain Healthcare,Ogden,UT,41.1916181,-111.9513812,OpenStreetMap (Overpass)
Castleview Hospital,https://www.castleviewhospital.net/,,+1 435 637 4800,,Price,UT,39.6048122,-110.8325205,OpenStreetMap (Overpass)
St. Mark's Hospital,https://stmarkshospital.com/,,+1 801 268 7111,HCA,Salt Lake City,UT,40.685896,-111.8569842,OpenStreetMap (Overpass)
Utah Valley Hospital,https://intermountainhealthcare.org/locations/utah-valley-hospital/,,+1 801 357 7850,Intermountain Healthcare,Provo,UT,40.2479566,-111.665683,OpenStreetMap (Overpass)
Revere Health,https://reverehealth.com/,,+1 801 429 8000,,Provo,UT,40.2488692,-111.668823,OpenStreetMap (Overpass)
Sterling Regional MedCenter,https://www.bannerhealth.com/locations/sterling/sterling-regional-medcenter,,+1 970 522 0122,Banner Health,Sterling,CO,40.6124341,-103.2206412,OpenStreetMap (Overpass)
Sedgwick County Memorial Hospital,https://www.schealth.org/,,+1 970 474 3323,Sedgwick County Health Center,Julesburg,CO,40.9940109,-102.2686398,OpenStreetMap (Overpass)
Banner University Medical Center Phoenix,https://www.bannerhealth.com/locations/phoenix/banner-university-medical-center-phoenix,,+1 602 839 2000,Banner Health,Phoenix,AZ,33.4646612,-112.0585751,OpenStreetMap (Overpass)
SCL Health Community Hospital - Northglenn,http://www.sclhealthcommunity.org/northglenn/,,+1 720 573 5020,SCL,Northglenn,CO,39.9124362,-104.9841534,OpenStreetMap (Overpass)
Banner University Medical Center Tucson,https://www.bannerhealth.com/locations/tucson/banner-university-medical-center-tucson,,+1 520 694 0111,,Tucson,AZ,32.2411772,-110.9456344,OpenStreetMap (Overpass)
Moab Regional Hospital,https://mrhmoab.org/,,+1 435 719 3500,,Moab,UT,38.5751085,-109.5594011,OpenStreetMap (Overpass)
Ashley Valley Medical Center,http://avmc-hospital.org/,,+1 435 789 3342,,Vernal,UT,40.4578152,-109.531729,OpenStreetMap (Overpass)
Uintah Basin Medical Center,http://www.ubmc.org/,,+1 435 722 4691,,Roosevelt,UT,40.304539,-109.9961263,OpenStreetMap (Overpass)
Kane County Hospital,https://kchosp.net/,,+1 435 644 5811,,Kanab,UT,37.0544311,-112.5295832,OpenStreetMap (Overpass)
Cedar City Hospital,https://intermountainhealthcare.org/locations/cedar-city-hospital/,,+1 435 868 5000,,Cedar City,UT,37.6997396,-113.0661539,OpenStreetMap (Overpass)
Sevier Valley Hospital,https://intermountainhealthcare.org/locations/sevier-valley-hospital/,,+1 435 893 4100,,Richfield,UT,38.7827683,-112.0836381,OpenStreetMap (Overpass)
Fillmore Community Hospital,https://intermountainhealthcare.org/locations/fillmore-community-hospital/,,+1 435 743 5591,,Fillmore,UT,38.9545523,-112.3399756,OpenStreetMap (Overpass)
Delta Community Hospital,https://intermountainhealthcare.org/locations/delta-community-hospital/hospital-information/,,+1 435 864 5591,Intermountain Healthcare,Delta,UT,39.3499384,-112.5610984,OpenStreetMap (Overpass)
Gunnison Valley Hospital,https://gvhospital.org/,,+1 435 528 7246,,Gunnison,UT,39.1560727,-111.8164297,OpenStreetMap (Overpass)
Sanpete Valley Hospital,https://intermountainhealthcare.org/locations/sanpete-valley-hospital/,,+1 435 462 2441,Intermountain Healthcare,Mount Pleasant,UT,39.5313421,-111.4610084,OpenStreetMap (Overpass)
Mountain View Hospital,https://mvhpayson.com/,,+1 801 465 7000,,Payson,UT,40.0439181,-111.7141047,OpenStreetMap (Overpass)
Provo Canyon Behavioral Hospital,https://www.pcbh.com/,,+1 801 852 2273,,Orem,UT,40.3106413,-111.6636549,OpenStreetMap (Overpass)
Mountain West Medical Center,http://www.mountainwestmc.com/,,+1 435 843 3600,,Tooele,UT,40.566686,-112.2982073,OpenStreetMap (Overpass)
Park City Hospital,https://intermountainhealthcare.org/locations/park-city-hospital/,,+1 435 658 7000,Intermountain Healthcare,Park City,UT,40.6879522,-111.4690581,OpenStreetMap (Overpass)
Holy Cross Hospital - Davis,https://www.centura.org/location/holy-cross-hospital-davis/hc,,+1 801 807 1000,Centura Health,Layton,UT,41.0910545,-111.9952043,OpenStreetMap (Overpass)
Ogden Regional Medical Center,https://ogdenregional.com,,+1 801 479 2111,,Washington Terrace,UT,41.1640458,-111.9705984,OpenStreetMap (Overpass)
Northern Utah Rehabilitation Hospital,https://nurh.ernesthealth.com/,,+1 801 475 5254,Ernest Health,South Ogden,UT,41.1571014,-111.9412688,OpenStreetMap (Overpass)
South Davis Community Hospital,https://www.sdch.com/,,+1 801 295 2361,,Bountiful,UT,40.8852868,-111.8712565,OpenStreetMap (Overpass)
Lakeview Hospital,https://lakeviewhospital.com,,+1 801 299 2200,,Bountiful,UT,40.8861125,-111.8694441,OpenStreetMap (Overpass)
Benchmark Behavioral Health Systems,https://www.bbhsnet.com/,,+1 801-299-5300,,Woods Cross,UT,40.8773885,-111.8955672,OpenStreetMap (Overpass)
Holy Cross Hospital - Salt Lake,https://www.centura.org/location/holy-cross-hospital-salt-lake/hc,,+1 801 350 4111,Centura Health,Salt Lake City,UT,40.7682229,-111.8610824,OpenStreetMap (Overpass)
George E. Wahlen Department of Veterans Affairs Medical Center,https://www.saltlakecity.va.gov/,,+1 801 582 1565,,Salt Lake City,UT,40.7557399,-111.8385458,OpenStreetMap (Overpass)
University of Utah Healthcare - South Jordan Health Center,https://healthcare.utah.edu/locations/south-jordan,,+1 801 213 4500,,South Jordan,UT,40.5419783,-112.0142417,OpenStreetMap (Overpass)
Page Hospital,https://www.bannerhealth.com/locations/page/page-hospital,,+1 928 645 2424,Banner Health,Page,AZ,36.9177209,-111.46317,OpenStreetMap (Overpass)
Chinle Comprehensive Health Care Facility,https://www.ihs.gov/navajo/healthcarefacilities/chinle/,,+1-928-674-7001,,Chinle,AZ,36.1576201,-109.6083074,OpenStreetMap (Overpass)
Hopi Health Care Center,https://www.ihs.gov/Phoenix/healthcarefacilities/hopi/,,+1 928 737 6000,,Polacca,,35.8018977,-110.4266731,OpenStreetMap (Overpass)
Tuba City Regional Heath Care,https://tchealth.org/,,+1 928 283 2501,,Tuba City,AZ,36.1358233,-111.2377216,OpenStreetMap (Overpass)
Parker Indian Hospital,https://www.ihs.gov/Phoenix/healthcarefacilities/coloradoriver/,,+1 928 669 2137,,Parker,AZ,34.1473444,-114.3018972,OpenStreetMap (Overpass)
La Paz Regional Hospital,https://www.lapazhospital.org/,,+1-928-669-9201,,Parker,AZ,34.1363441,-114.2854624,OpenStreetMap (Overpass)
Sells Indian Hospital,https://www.ihs.gov/Tucson/healthcarefacilities/sellshospital/,,+1 520 383 7200,,Sells,,31.9184496,-111.8904408,OpenStreetMap (Overpass)
Copper Queen Community Hospital,https://cqch.org/,,+1 520 432 5383,,Bisbee,AZ,31.4179319,-109.8832782,OpenStreetMap (Overpass)
Benson Hospital,http://www.bensonhospital.org/,,+1 520 586 2261,,Benson,AZ,31.9648949,-110.3081263,OpenStreetMap (Overpass)
Northern Cochise Community Hospital,http://www.ncch.com/,,+1 520 384 3541,,Willcox,AZ,32.2651762,-109.8383636,OpenStreetMap (Overpass)
Summit Healthcare Regional Medical Center,https://summithealthcare.net/,,+1 928 537 4375,,Show Low,AZ,34.20379,-110.017914,OpenStreetMap (Overpass)
Banner Payson Medical Center,https://www.bannerhealth.com/locations/payson/banner-payson-medical-center,,+1 928 474 3222,Banner Health,Payson,AZ,34.2302543,-111.3210102,OpenStreetMap (Overpass)
Northern Arizona VA Health Care System,https://www.prescott.va.gov/,,+1 928 445 4860,United States Department of Veterans Affairs,Prescott,AZ,34.5529437,-112.452957,OpenStreetMap (Overpass)
Yavapai Regional Medical Center,https://www.yrmc.org/,,+1 928 445 2700,,Prescott,AZ,34.5590082,-112.4806936,OpenStreetMap (Overpass)
Wickenburg Community Hospital,https://www.wickhosp.com/,,+1 928 684 5421,,Wickenburg,AZ,33.978609,-112.7398389,OpenStreetMap (Overpass)
Cobre Valley Regional Medical Center,https://www.cvrmc.org/,,+1 928 425 3261,,Globe,AZ,33.4062314,-110.8267336,OpenStreetMap (Overpass)
San Carlos Apache Healthcare,https://www.scahealth.org/,,+1 928 475 1400,San Carlos Apache Healthcare Corporation,Peridot,AZ,33.2953453,-110.4173969,OpenStreetMap (Overpass)
Northwest Medical Center,http://www.northwestmedicalcenter.com/,,+1 520 742 9000,,Tucson,AZ,32.3201709,-111.009928,OpenStreetMap (Overpass)
Banner - University Medical Center South,https://www.bannerhealth.com/locations/tucson/banner-university-medical-center-south,,+1 520 874 2000,,Tucson,AZ,32.1756192,-110.9303245,OpenStreetMap (Overpass)
Saint Joseph's Hospital,https://www.carondelet.org/our-locations/st-josephs,,+1 520 873 3000,,Tucson,AZ,32.2269812,-110.8554447,OpenStreetMap (Overpass)
Hu Hu Kam Memorial Hospital,http://grhc.org/our-campus/hu-hu-kam-memorial-hospital/,,+1 520 562 3321,Gila River Health Care,Sacaton,AZ,33.072727,-111.7591264,OpenStreetMap (Overpass)
Cancer Treatment Centers of America at Western Regional Medical Center,https://www.cancercenter.com/western/,,+1 800 931 9299,,Goodyear,AZ,33.4539823,-112.3644304,OpenStreetMap (Overpass)
HonorHealth Tempe Medical Center,https://www.honorhealth.com/locations/hospitals/tempe-medical-center,,+1 480 784 5500,HonorHealth,Tempe,AZ,33.4123748,-111.9413649,OpenStreetMap (Overpass)
Valleywise Health Medical Center,https://valleywisehealth.org/locations/valleywise-health-medical-center/,,+1 602 344 5011,Valleywise Health,Phoenix,AZ,33.4568706,-112.02697,OpenStreetMap (Overpass)
Orem Community Hospital,https://intermountainhealthcare.org/locations/orem-community-hospital/,,+1 801 224 4080,Intermountain Healthcare,Orem,UT,40.3026569,-111.7080222,OpenStreetMap (Overpass)
Lone Peak Hospital,https://lonepeakhospital.com/,,+1-801-545-8000,HCA,Draper,UT,40.5351846,-111.8890193,OpenStreetMap (Overpass)
Yuma District Hospital,https://yumahospital.org/,,+1 970 848 5405,,Yuma,CO,40.1200377,-102.7370191,OpenStreetMap (Overpass)
Southwest Memorial Hospital,https://swhealth.org/southwestmemorialhospital/,,+1 970 565 6666,Southwest Health System,Cortez,CO,37.3620981,-108.5743547,OpenStreetMap (Overpass)
The Memorial Hospital,http://www.thememorialhospital.com/,,+1 970 824 9411,,Craig,CO,40.5183665,-107.5797687,OpenStreetMap (Overpass)
Valley View Hospital,https://www.vvh.org/,,+1 970 945 6535,,Glenwood Springs,CO,39.5329746,-107.3213895,OpenStreetMap (Overpass)
Pagosa Springs Medical Center,https://www.pagosaspringsmedicalcenter.org/,,+1 970 731 3700,,Pagosa Springs,CO,37.2523095,-107.0783295,OpenStreetMap (Overpass)
Gunnison Valley Hospital,https://www.gunnisonvalleyhealth.org/,,+1 970 641 1456,,Gunnison,CO,38.5519462,-106.9247223,OpenStreetMap (Overpass)
Saint Vincent General Hospital,https://www.stvincent.health/,,+1 719 486 0230,St. Vincent Health,Leadville,CO,39.2452157,-106.302976,OpenStreetMap (Overpass)
Heart of the Rockies Regional Medical Center,https://www.hrrmc.com/,,+1 719 530 2200,,Salida,CO,38.5434799,-106.0095442,OpenStreetMap (Overpass)
Conejos County Hospital,https://sanluisvalleyhealth.org/locations/conejos-county-hospital,,+1 719 274 5121,,La Jara,CO,37.2629499,-105.9655642,OpenStreetMap (Overpass)
Mount San Rafael Hospital,https://www.msrhc.org/,,+1 719 846 9213,,Trinidad,CO,37.1735534,-104.4877633,OpenStreetMap (Overpass)
Arkansas Valley Regional Medical Center,https://www.avrmc.org/,,+1 719 384 5412,Community Hospital Corp,La Junta,CO,37.9777708,-103.5495826,OpenStreetMap (Overpass)
Prowers Medical Center,https://prowersmedical.com/,,+1 719 336 4343,,Lamar,CO,38.0700258,-102.6109425,OpenStreetMap (Overpass)
Wray Community District Hospital,https://wrayhospital.org/,,+1 970 332 4811,,Wray,CO,40.0761539,-102.2345379,OpenStreetMap (Overpass)
Haxtun Hospital District,https://haxtunhealth.org/,,+1 970 774 6123,,Haxtun,CO,40.641885,-102.6313363,OpenStreetMap (Overpass)
Estes Park Medical Center,https://www.epmedcenter.com/,,+1 970 586 2317,,Estes Park,CO,40.3715138,-105.5152389,OpenStreetMap (Overpass)
Poudre Valley Hospital,https://www.uchealth.org/pages/oham/orgunitdetails.aspx?OrganizationalUnitId=8,,+1 970 495 7000,,Fort Collins,CO,40.5720096,-105.0564428,OpenStreetMap (Overpass)
Banner Fort Collins Medical Center,https://www.bannerhealth.com/locations/fort-collins/banner-fort-collins-medical-center,,+1 970 821 4000,Banner Health,Fort Collins,CO,40.5211902,-105.0091156,OpenStreetMap (Overpass)
Evans Army Community Hospital,http://evans.amedd.army.mil/,,,,Fort Carson,CO,38.719751,-104.7975439,OpenStreetMap (Overpass)
Pikes Peak Regional Hospital,http://www.pikespeakregionalhospital.com/,,+1 719 687 9999,IASIS Healthcare,Woodland Park,CO,38.9746265,-105.0745821,OpenStreetMap (Overpass)
Penrose Hospital,http://www.penrosestfrancis.org/,,+1-719-776-5000,Penrose-St. Francis Health Services,Colorado Springs,CO,38.8657507,-104.8218471,OpenStreetMap (Overpass)
Memorial Hospital Central,https://www.uchealth.org/southerncolorado/,,+1 719 365 5000,UCHealth,Colorado Springs,CO,38.8402504,-104.7990591,OpenStreetMap (Overpass)
Longmont United Hospital,http://www.luhcares.org/,,+1 303-651-5111,,Longmont,CO,40.1822511,-105.1261704,OpenStreetMap (Overpass)
"Children's Hospital Colorado North Campus, Broomfield",https://www.childrenscolorado.org/your-visit/locations/north-campus/,,+1 720 777 1340,24/7 urgent and inpatient care center located between Boulder and North Denver.,Broomfield,CO,40.0023939,-104.993217,OpenStreetMap (Overpass)
Vibra Hospital of Denver,https://www.vhdenver.com/,,+1 303 288 3000,,Thornton,CO,39.8507969,-104.9804031,OpenStreetMap (Overpass)
North Suburban Medical Center,https://northsuburban.com/locations/,,+1 303 451 7800,,Thornton,CO,39.8646015,-104.9850275,OpenStreetMap (Overpass)
84th Avenue Neighborhood Health Center,https://www.myneighborhoodhealthcenter.org/nhc/locations/84th-avenue/,,+1 303 426 2151,Centura Health,Westminster,CO,39.8507829,-105.0184473,OpenStreetMap (Overpass)
AdventHealth Littleton Hospital,https://www.adventhealth.com/hospital/adventhealth-littleton/,,+1 303 730 8900,AdventHealth,Littleton,CO,39.5758126,-104.9860355,OpenStreetMap (Overpass)
Centennial Hospital,https://auroramed.com/about/hospital-campuses/centennial-medical-plaza.dot,,+1-303-699-3000,Medical Center of Aurora,Centennial,CO,39.5934737,-104.8229718,OpenStreetMap (Overpass)
National Jewish Health,https://www.nationaljewish.org/,,+1 877 225 5654,,Denver,CO,39.7392248,-104.9423673,OpenStreetMap (Overpass)
Denver Health Medical Center,https://www.denverhealth.org/,,+1 303 436 6000,,Denver,CO,39.7272908,-104.991165,OpenStreetMap (Overpass)
Colorado Acute Long Term Hospital,https://www.lifecarehealthpartners.com/region/colorado,,+1 303 264 6900,,Denver,CO,39.7433317,-105.0358112,OpenStreetMap (Overpass)
Northeastern Nevada Regional Hospital,https://www.nnrhospital.com/,,+1 775 738 5151,,Elko,NV,40.822969,-115.7307057,OpenStreetMap (Overpass)
Battle Mountain General Hospital,https://www.bmgh.org/,,+1 775 635 2550,,Battle Mountain,NV,40.639553,-116.9407219,OpenStreetMap (Overpass)
Pershing General Hospital,https://pershinghospital.org/,,+1 775 273 2621,,Lovelock,NV,40.1759406,-118.4820352,OpenStreetMap (Overpass)
Northern Nevada Medical Center,https://www.nnmc.com/,,+1 775 331 7000,,Sparks,NV,39.5412226,-119.6974074,OpenStreetMap (Overpass)
Incline Village Community Hospital,https://www.tfhd.com/ivch,,+1 775 833 4100,Tahoe Forest Health System,Incline Village,NV,39.2515556,-119.9542266,OpenStreetMap (Overpass)
Carson Tahoe Regional Medical Center,https://www.carsontahoe.com/regional-medical-center,,+1 775 445 8000,Carson Tahoe Health,Carson City,NV,39.2011933,-119.7846537,OpenStreetMap (Overpass)
Grover C Dils Medical Center,http://gcdmc.org/,,+1 775 726 3171,,Caliente,NV,37.6226642,-114.5135851,OpenStreetMap (Overpass)
Mesa View Regional Hospital,http://www.mesaviewhospital.com/,,+1 702-346-8040,"A small 25 bed regional hospital providing inpatient, outpatient, and surgical care. Features on-site advanced diagnostic imaging and laboratory services. A 24/7 Emergency Department provides emergency care, and features a dedicated air ambulance helipad",Mesquite,NV,36.8097573,-114.1160192,OpenStreetMap (Overpass)
North Las Vegas VA Medical Center,https://www.lasvegas.va.gov,,+1 702 791 9000,VA Southern Nevada Healthcare System,North Las Vegas,NV,36.2856324,-115.0940412,OpenStreetMap (Overpass)
Mike O'Callaghan Military Medical Center,https://www.nellis.af.mil/Units/NellisMedicalCenter.aspx,,,,Nellis Air Force Base,NV,36.2459807,-115.0491152,OpenStreetMap (Overpass)
Saint Anthony Medical Campus,https://www.centura.org/location/st-anthony-hospital,,+1-720-321-0000,CommonSpirit Health,Lakewood,CO,39.7144579,-105.1292145,OpenStreetMap (Overpass)
"Children's Hospital Colorado South Campus, Highlands Ranch",https://www.childrenscolorado.org/your-visit/locations/south-campus/,,+1 720 478 1234,Children’s Hospital Colorado,Highlands Ranch,CO,39.5571396,-105.0108748,OpenStreetMap (Overpass)
Saint Mary-Corwin Medical Center,https://www.centura.org/locations/st-mary-corwin-medical-center,,+1 800 228 4039,Centura Health,Pueblo,CO,38.234213,-104.6229583,OpenStreetMap (Overpass)
Yampa Valley Medical Center,https://www.uchealth.org/locations/uchealth-yampa-valley-medical-center/,,+1 970 879 1322,UCHealth,Steamboat Springs,CO,40.4632255,-106.8148729,OpenStreetMap (Overpass)
Community Hospital,https://yourcommunityhospital.com/,,+1 970 242 0920,,Grand Junction,CO,39.1051147,-108.6149976,OpenStreetMap (Overpass)
West Hills Hospital,https://www.westhillshospital.net/,,+1 800 242 0478,,Reno,NV,39.537614,-119.797325,OpenStreetMap (Overpass)
Henderson Hospital,https://www.hendersonhospital.com/,,+1 702 963 7000,Universal Health Services,Henderson,NV,36.0727387,-115.0299313,OpenStreetMap (Overpass)
Parkview Medical Center,https://www.parkviewmc.com/,,+1 719 584 4000,,Pueblo,CO,38.2816914,-104.6125714,OpenStreetMap (Overpass)
Century Cancer Centers - Denver,https://www.centurycancercenters.com/,,+1-720-214-6500,SightLine Health,Greenwood Village,CO,39.6210284,-104.8982248,OpenStreetMap (Overpass)
Memory Care at The Gardens,https://harvardsquare.watermarkcommunities.com/living-choices/villa-memory-care/,,+1-303-214-7213,,Denver,CO,39.6719794,-104.8682022,OpenStreetMap (Overpass)
Intermountain Healthcare Layton Hospital,https://intermountainhealthcare.org/locations/layton-hospital/,,+1 801 543 6000,Intermountain Healthcare,Layton,UT,41.0520866,-111.9686464,OpenStreetMap (Overpass)
Cornerstone Hospital of Southeastern Arizona,https://www.chghospitals.com/tucson,,+1 520 546 4595,Cornerstone Healthcare Group,Tucson,AZ,32.2309541,-110.8380913,OpenStreetMap (Overpass)
Oro Valley Hospital,https://www.healthiertucson.com/oro-valley-hospital,,+1 520 901 3500,Northwest Healthcare,Tucson,AZ,32.4291701,-110.9492138,OpenStreetMap (Overpass)
San Luis Valley Regional Medical Center,https://sanluisvalleyhealth.org/locations/regional-medical-center,,+1 719 589 2511,San Luis Valley Health,Alamosa,CO,37.471566,-105.8825511,OpenStreetMap (Overpass)
Montrose Memorial Hospital,http://www.montrosehospital.com/,,+1 970 249 2211,,Montrose,CO,38.480772,-107.8685613,OpenStreetMap (Overpass)
East Morgan County Hospital,https://www.bannerhealth.com/locations/brush/east-morgan-county-hospital,,+1 970 842 6200,Banner Health,Brush,CO,40.2557369,-103.6491006,OpenStreetMap (Overpass)
Banner North Colorado Medical Center – Loveland campus,https://www.bannerhealth.com/locations/loveland/banner-north-colorado-medical-center-loveland-campus,,+1 970 820 4640,Banner Health,Loveland,CO,40.4132902,-105.0515167,OpenStreetMap (Overpass)
Medical Center of the Rockies,https://www.uchealth.org/locations/uchealth-medical-center-of-the-rockies/,,+1 970 624 2500,UCHealth,Loveland,CO,40.4155035,-104.997797,OpenStreetMap (Overpass)
AdventHealth Castle Rock Hospital,https://www.adventhealth.com/hospital/adventhealth-castle-rock,,+1-720-455-5000,AdventHealth,Castle Rock,CO,39.4047712,-104.8847722,OpenStreetMap (Overpass)
Craig Hospital,https://www.craighospital.org/,,+1 303 789 8000,,Englewood,CO,39.6540587,-104.9783557,OpenStreetMap (Overpass)
HealthOne Rose Medical Center,https://rosemed.com/,,+1 303 320 2121,HCA,Denver,CO,39.7319764,-104.9334207,OpenStreetMap (Overpass)
Saint Paul Health Center,http://saintpaulhealthcenter.com,,+1-303-399-2040,,Denver,CO,39.7430595,-104.951599,OpenStreetMap (Overpass)
Green Valley Hospital,http://www.greenvalleyhospital.com/,,+1 520 393 4700,,Green Valley,AZ,31.8067085,-111.0096949,OpenStreetMap (Overpass)
Havasu Regional Medical Center,https://www.havasuregional.com/,,+1 928 855 8185,,Lake Havasu City,AZ,34.4805671,-114.3382385,OpenStreetMap (Overpass)
Western Arizona Regional Medical Center,https://www.warmc.com/,,+1 928 763 2273,,Bullhead City,AZ,35.1107628,-114.5558327,OpenStreetMap (Overpass)
Whiteriver Indian Hospital,https://www.ihs.gov/Phoenix/healthcarefacilities/whiteriver/,,+1 928 338 4911,,Whiteriver,AZ,33.8765086,-109.9598864,OpenStreetMap (Overpass)
Arizona General Hospital,https://www.dignityhealth.org/arizona/locations/arizonageneral,,+1 623 584 5100,Dignity Health,Phoenix,AZ,33.380727,-112.1670006,OpenStreetMap (Overpass)
The CORE Institute Specialty Hospital,https://www.thecoreinstitutehospital.com/,,+1 602 795 6020,Surgical Care Affiliates,Phoenix,AZ,33.5319953,-112.0988203,OpenStreetMap (Overpass)
HonorHealth Florence Medical Center,https://www.honorhealth.com/locations/hospitals/florence-medical-center,,+1 520 868 3333,HonorHealth,Florence,AZ,33.0733534,-111.4856314,OpenStreetMap (Overpass)
Holy Cross Hospital,https://www.carondelet.org/our-locations/holy-cross,,+1 520 285 3000,TH Medical,Nogales,AZ,31.3400852,-110.9596771,OpenStreetMap (Overpass)
St. Thomas More Hospital,https://www.centura.org/locations/st-thomas-more-hospital,,+1 719 285 2000,Centura Health,Cañon City,CO,38.454802,-105.2298121,OpenStreetMap (Overpass)
Vail Health Vail Campus,https://www.vailhealth.org/locations/vail,,+1-970-476-2451,,Vail,CO,39.6434072,-106.382329,OpenStreetMap (Overpass)
HealthOne Spalding Rehabilitation Hospital,https://www.spaldingrehab.com/,,+1 303 367 1166,HCA,Aurora,CO,39.7311127,-104.827415,OpenStreetMap (Overpass)
The Medical Center of Aurora-North Campus,https://www.auroramed.com/about_us/hospital-campuses/north_campus.htm,,+1 303 695 2600,HCA,Aurora,CO,39.727709,-104.8268538,OpenStreetMap (Overpass)
Weisbrod Memorial County Hospital,https://www.kchd.org/,,+1 719 438 5401,Kiowa County Hospital District,Eads,CO,38.4804084,-102.7848403,OpenStreetMap (Overpass)
Rio Grande Hospital,https://rio-grande-hospital.org/,,+1 719 657 2510,,Del Norte,CO,37.6743038,-106.3641215,OpenStreetMap (Overpass)
Family Health West Hospital,https://fhw.org/,,+1 970 858 3900,Family Health West,Fruita,CO,39.1636821,-108.7371509,OpenStreetMap (Overpass)
Melissa Memorial Hospital,http://melissamemorial.org/,,+1 970 854 2241,,Holyoke,CO,40.5793044,-102.2900983,OpenStreetMap (Overpass)
Lincoln Community Hospital,https://www.hugohospital.com/,,+1 719 743 2421,,Hugo,CO,39.1382574,-103.473377,OpenStreetMap (Overpass)
Rangely District Hospital,https://www.rangelyhospital.com/,,+1 970 675 5011,,Rangely,CO,40.0790668,-108.8069442,OpenStreetMap (Overpass)
Southeast Colorado Hospital,https://www.sechosp.org/,,+1 719 523 4501,Southeast Colorado Hospital District,Springfield,CO,37.4046657,-102.6123101,OpenStreetMap (Overpass)
