name,website,email,phone,bio,city,state,lat,lon,source
Riverside Rehabilitation Hospital,https://www.riverside-rehabilitation.com/,,+1-757-272-0300,Select Medical,Yorktown,,37.1215017,-76.454138,OpenStreetMap (Overpass)
Lee County Community Hospital,https://www.balladhealth.org/locations/hospitals/lee-county-community,,,Ballad Health,Pennington Gap,VA,36.7488349,-83.0505938,OpenStreetMap (Overpass)
Straub Clinic and Hospital,https://www.hawaiipacifichealth.org/straub/,,+1 808 522 4000,,Honolulu,HI,21.3026736,-157.85057,OpenStreetMap (Overpass)
Shriners Hospitals For Children,http://www.shrinershospitalsforchildren.org/Locations/honolulu,,+1 808 941 4466,Shriners Hospitals for Children,Honolulu,HI,21.3005968,-157.8351826,OpenStreetMap (Overpass)
Rehab Hospital of the Pacific,https://www.rehabhospital.org/,,+1 808 531 3511,,Honolulu,HI,21.321535,-157.8545426,OpenStreetMap (Overpass)
Commonwealth Center for Children and Adolescents,http://www.ccca.dbhds.virginia.gov/,,+1 540 332 2100,Virginia Department of Behavioral Health and Developmental Services,Staunton,,38.1317942,-79.0350274,OpenStreetMap (Overpass)
Pali Momi Medical Center,https://www.hawaiipacifichealth.org/pali-momi/,,+1 808 486 6000,Hawaii Pacific Health,Aiea,,21.3835402,-157.9385886,OpenStreetMap (Overpass)
Surgery Center - Abingdon on Campus Drive,https://www.balladhealth.org/locations/surgery/abingdon-campus-drive,,,Ballad Health,Abingdon,VA,36.7105166,-81.9936184,OpenStreetMap (Overpass)
Kohala Hospital,https://kohala.hhsc.org/,,+1 808 889 6211,,Kapaau,,20.232076,-155.7968013,OpenStreetMap (Overpass)
Maniilaq Health Center,https://www.maniilaq.org/health-services/,,+1-907-442-3321,,Kotzeblue,,66.8959734,-162.5871131,OpenStreetMap (Overpass)
Bon Secours Health Center at Harbour View,https://www.bonsecours.com/locations/hospitals-medical-centers/hampton-roads/bon-secours-health-center-at-harbour-view,,,Bon Secours Health System,Suffolk,VA,36.8688201,-76.4415856,OpenStreetMap (Overpass)
INOVA Health-Plex Lorton,https://www.inova.org/locations/inova-healthplex-lorton,,,Inova Health System,Lorton,VA,38.7029357,-77.2267905,OpenStreetMap (Overpass)
Piedmont Geriatric Hospital,http://www.pgh.dbhds.virginia.gov/,,+1 434 767 4401,,Burkeville,VA,37.1922842,-78.1746713,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital of Virginia,https://encompasshealth.com/locations/richmondrehab,,+1 804-288-5700,Encompass Health,Richmond,VA,37.585862,-77.5068199,OpenStreetMap (Overpass)
Centra Gretna Medical Center,https://www.centrahealth.com/locations/centra-gretna-medical-center,,,,Gretna,VA,36.9505894,-79.376403,OpenStreetMap (Overpass)
ValleyHealth Winchester Medical Center,https://www.valleyhealthlink.com/Winchester-Medical-Center.aspx,,+1 540 536 8000,Valley Health,Winchester,VA,39.1962906,-78.1923207,OpenStreetMap (Overpass)
Eastern State Hospital,http://www.esh.dbhds.virginia.gov/,,+1 757 253 5161,Commonwealth of Virginia,Williamsburg,VA,37.2912956,-76.743454,OpenStreetMap (Overpass)
Carilion Roanoke Memorial Hospital,https://www.carilionclinic.org/hospitals/carilion-roanoke-memorial-hospital,,+1 540 981 7000,Carilion Clinic,Roanoke,,37.2513022,-79.9414819,OpenStreetMap (Overpass)
Sentara Norfolk General Hospital,https://www.sentara.com/hospitalslocations/locations/sentara-norfolk-general-hospital.aspx,,+1 757 388 3000,Sentara,Norfolk,VA,36.8624569,-76.3031199,OpenStreetMap (Overpass)
The Queen's Medical Center,http://queensmedicalcenter.org/,,+1 808 691 1000,,Honolulu,,21.3081301,-157.8537516,OpenStreetMap (Overpass)
